,tr_loss,val_loss
6,0.0822210686802864,0.08052249532938004
7,0.07973241734504699,0.07791068279743195
8,0.07714154905080796,0.07532413005828857
9,0.07464458775520325,0.07294114816188813
10,0.0723513400554657,0.07074681562185288
11,0.07028634309768676,0.06882175171375275
12,0.0684559998512268,0.06712886023521424
13,0.06681004852056503,0.06560207903385162
14,0.06532330852746963,0.06419809180498123
15,0.06395897099375725,0.06293229132890701
16,0.06270256209373475,0.06177868610620499
17,0.06153468239307404,0.06064644360542298
18,0.060433926284313204,0.05960272765159607
19,0.05940698093175888,0.058635865271091464
20,0.05843576663732529,0.05771759241819382
21,0.057527425289154055,0.056870229303836825
22,0.05666346460580826,0.05605470830202103
23,0.055848180025815965,0.055277289241552355
24,0.055071001440286635,0.0545551381111145
25,0.054333733469247816,0.05385657349228859
26,0.053630149304866793,0.053199805289506914
27,0.05296252942085266,0.05254971581697464
28,0.052315693318843844,0.05197240617871284
29,0.051704179406166076,0.05137338876724243
30,0.051108933001756666,0.050810841977596284
31,0.050533433675765994,0.0502592356801033
32,0.049976774871349335,0.04972278988361359
33,0.04943762576580048,0.04921007233858109
34,0.048912483513355254,0.048708028465509416
35,0.048395458191633225,0.04822271701693535
36,0.04789789462089539,0.047748043358325956
37,0.047406001091003416,0.0472876141667366
38,0.04692917954921722,0.04683754462003708
39,0.04646141150593758,0.04638007473945618
40,0.046003636568784714,0.045952959895133975
41,0.045561596155166625,0.0455218326151371
42,0.04512226748466492,0.045127306550741195
43,0.04470230826735497,0.0446942263841629
44,0.04428613969683647,0.04429403471946716
45,0.043875469207763675,0.043911026060581206
46,0.043479175478219986,0.04352917790412903
47,0.04309313467144966,0.043161992967128755
48,0.04271416500210762,0.04280321365594864
49,0.04234291696548462,0.042456537783145905
50,0.041983313709497455,0.04211098229885101
51,0.041628424316644666,0.041759450912475585
52,0.041281171917915346,0.0414383342564106
53,0.040946696668863296,0.041109813392162325
54,0.040612386345863345,0.04078427630662918
55,0.04028934678435326,0.04048895913362503
56,0.03997721043229103,0.04018486678600311
57,0.03966490489244461,0.03989334401488304
58,0.03936328485608101,0.039604730427265165
59,0.03906477415561676,0.03933204412460327
60,0.03877616587281227,0.03906356972455979
61,0.03849202120304108,0.038774600565433505
62,0.03821611487865448,0.03850579982995987
63,0.03794375628232956,0.03824475747346878
64,0.03767473760247231,0.03799517065286637
65,0.03741089755296707,0.037752568036317824
66,0.03715683379769325,0.03750373125076294
67,0.03690258130431175,0.03725511401891708
68,0.036651115328073504,0.03702892774343491
69,0.03640950670838356,0.036795644223690034
70,0.03617041698098183,0.0365694400370121
71,0.03593776068091393,0.0363365381360054
72,0.03570318341255188,0.036112094461917876
73,0.03547530834376812,0.03589470121264458
74,0.0352497997879982,0.035678323924541476
75,0.03503062292933464,0.0354742705821991
76,0.034812853515148165,0.03525934690237045
77,0.03459533114731312,0.03504229283332825
78,0.03438267670571804,0.03485463720560074
79,0.034174426957964896,0.034641292810440066
80,0.033969988018274305,0.034447021633386615
81,0.03376501767337322,0.0342480691075325
82,0.03356249698996544,0.034058928102254866
83,0.03336358170211315,0.03385299342870712
84,0.03316624771058559,0.033670765280723575
85,0.03297092413902283,0.033487332344055175
86,0.032777580156922344,0.033288132309913634
87,0.0325902266651392,0.03311851215362549
88,0.03239651027321815,0.03293391796946526
89,0.032216373443603515,0.0327390678524971
90,0.03202661649882793,0.03255787545442581
91,0.03184383322298527,0.03237688325345516
92,0.031663178250193595,0.03220701652765274
93,0.03147782026231289,0.032023923188447954
94,0.03130122995376587,0.031855444878339766
95,0.031124724581837654,0.031672121092677114
96,0.030946072936058045,0.03149967573583126
97,0.030772355675697326,0.03132875072956085
98,0.030596841961145402,0.0311605331748724
99,0.03042731003463268,0.030991964012384413
100,0.030255070626735686,0.03081893816590309
101,0.03008637699484825,0.030657546147704124
102,0.029922233521938325,0.030505868420004845
103,0.029758902847766878,0.030326746225357054
104,0.029595795050263406,0.030179591581225396
105,0.029437378019094466,0.030014326095581054
106,0.02927790388464928,0.029865838333964348
107,0.029121190547943116,0.02970640906691551
108,0.028964686617255212,0.02955143591761589
109,0.028810506969690324,0.02940536230802536
110,0.028660149201750754,0.029262959271669386
111,0.02850929681956768,0.02910953275859356
112,0.02836168958246708,0.02895972380042076
113,0.02821532805263996,0.02881280556321144
114,0.028071928814053536,0.02868590947985649
115,0.02792640772461891,0.028529168874025346
