,tr_loss,val_loss
0,0.21420296556122448,0.21434773596938775
1,0.19076227678571428,0.19115098852040815
2,0.19838456632653062,0.19867267219387755
3,0.1760175382653061,0.17604400510204082
4,0.15478651147959183,0.15482684948979591
5,0.14712946428571427,0.14730070153061225
6,0.14335124362244897,0.14327710459183673
7,0.1394469068877551,0.1391187818877551
8,0.13508673469387755,0.13508609693877552
9,0.13192219387755102,0.1320717474489796
10,0.12853316326530612,0.1282810905612245
11,0.12608657525510203,0.1260451211734694
12,0.12324441964285714,0.12320057397959183
13,0.12118510841836734,0.1211454081632653
14,0.11879607780612245,0.11874553571428571
15,0.11705867346938775,0.11743734056122448
16,0.11540513392857144,0.11549123086734694
17,0.11404671556122449,0.11410698341836735
18,0.11238297193877551,0.11254655612244897
19,0.11125494260204082,0.11103778698979593
20,0.11005245535714285,0.11008673469387754
21,0.10904942602040817,0.10900637755102041
22,0.10799441964285714,0.10801833545918367
23,0.10695838647959184,0.10709247448979592
24,0.1061484375,0.10618702168367347
25,0.10555803571428571,0.10557525510204081
26,0.10476594387755102,0.10477535076530613
27,0.10399441964285715,0.10417522321428571
28,0.1033421556122449,0.10346922831632653
29,0.10293271683673469,0.10277965561224489
30,0.10223469387755102,0.10210762117346939
31,0.10146301020408163,0.10171779336734695
32,0.1011375956632653,0.10111734693877551
33,0.10057095025510204,0.10039923469387756
34,0.09984709821428571,0.0998812181122449
35,0.09937340561224489,0.09949553571428571
36,0.09890513392857143,0.09889668367346939
37,0.09849968112244897,0.09868239795918367
38,0.09804480229591837,0.0979795918367347
39,0.09773485331632653,0.09762707270408164
40,0.09695455994897959,0.0971374362244898
41,0.09667219387755102,0.09669913903061224
42,0.09631552933673469,0.09629368622448979
43,0.09601658163265306,0.09595089285714285
44,0.09532924107142857,0.09515593112244898
45,0.09498660714285714,0.09509614158163265
46,0.09472385204081632,0.09472927295918368
47,0.09433466198979591,0.0942249681122449
48,0.09416055484693878,0.09423724489795918
49,0.09353794642857143,0.0937704081632653
