,tr_loss,val_loss
0,0.2504808350801468,0.2500804362297058
1,0.24980304801464082,0.24940422701835632
2,0.2491312631368637,0.24873078846931457
3,0.24845932602882384,0.2480542560815811
4,0.24778146851062774,0.2473691223859787
5,0.24709202921390533,0.2466692786216736
6,0.24638553023338317,0.24594960141181946
7,0.24565665578842164,0.2452047016620636
8,0.24490002405643463,0.24442921471595763
9,0.24411023128032686,0.24361757636070253
10,0.2432817770242691,0.24276453554630278
11,0.24240936255455017,0.2418642040491104
12,0.24148686730861663,0.2409108085632324
13,0.24050879323482513,0.23989870619773865
14,0.23946945548057555,0.2388217432498932
15,0.23836287367343903,0.2376740515232086
16,0.2371830118894577,0.23644989824295043
17,0.23592362940311432,0.23514295601844787
18,0.23457880091667174,0.23374724841117858
19,0.23314254999160766,0.23225669848918915
20,0.23160898351669312,0.23066577780246736
21,0.22997260034084321,0.22896889102458953
22,0.2282279360294342,0.22716051387786865
23,0.226369668841362,0.22523622512817382
24,0.2243936825990677,0.2231919924020767
25,0.22229626441001893,0.22102497899532317
26,0.2200744490623474,0.2187322974205017
27,0.2177263286113739,0.21631282711029054
28,0.21525136637687683,0.2137661806344986
29,0.21264963579177856,0.21109293282032013
30,0.20992265105247498,0.20829598093032836
31,0.20707402276992798,0.20537934160232543
32,0.20410865235328673,0.20234877634048462
33,0.20103287971019745,0.19921174299716948
34,0.1978545973300934,0.19597679460048675
35,0.19458396232128145,0.1926551513671875
36,0.1912319142818451,0.18925788617134096
37,0.18781113362312316,0.18579913198947906
38,0.18433559310436248,0.18229311299324036
39,0.18082040548324585,0.17875569891929627
40,0.17728119552135468,0.17520261311531066
41,0.17373402631282805,0.17165055644512175
42,0.17019561409950257,0.16811624026298522
43,0.1666821483373642,0.16461526882648467
44,0.16320915853977203,0.16116306054592133
45,0.15979192793369293,0.15777459144592285
46,0.15644480228424074,0.15446354937553405
47,0.15318010306358337,0.15124114060401916
48,0.15000910198688508,0.14811860656738282
49,0.14694157111644746,0.14510438871383666
50,0.1439853368997574,0.1422053073644638
51,0.14114663743972777,0.13942689180374146
52,0.13842999291419983,0.13677257370948792
53,0.13583806812763213,0.13424473786354066
54,0.1333727525472641,0.13184412395954132
55,0.13103366315364837,0.1295694844722748
56,0.12881946098804473,0.12741904431581497
57,0.12672750568389893,0.1253895263671875
58,0.12475450068712235,0.12347741830348968
59,0.1228967472910881,0.1216784194111824
60,0.12114953029155731,0.11998773032426834
61,0.11950790297985077,0.11840002954006196
62,0.11796654337644577,0.11690991580486297
63,0.11652002245187759,0.11551213747262955
64,0.11516314989328384,0.11420124953985214
65,0.11389070510864258,0.11297223937511444
66,0.11269734442234039,0.111819511115551
67,0.11157805442810059,0.11073855018615722
68,0.11052807945013046,0.10972433340549469
69,0.10954284745454788,0.1087727358341217
70,0.10861812049150467,0.10787939870357513
71,0.10774967932701111,0.10704016190767288
72,0.10693369686603546,0.10625161790847779
73,0.10616668373346329,0.1055100771188736
74,0.10544515562057495,0.10481234109401703
75,0.10476609790325164,0.10415558278560638
76,0.1041266691684723,0.10353689241409302
77,0.10352411961555481,0.10295370525121689
78,0.10295591527223587,0.10240355658531189
79,0.10241974329948425,0.10188420939445496
80,0.10191342401504516,0.10139355182647705
81,0.1014348851442337,0.10092969357967377
82,0.10098237699270249,0.10049086546897888
83,0.1005541587471962,0.10007536602020263
84,0.1001485202908516,0.09968159723281861
85,0.09976402217149735,0.09930823063850402
86,0.09939933562278748,0.09895388686656952
87,0.09905310463905334,0.09861726987361907
88,0.0987241434454918,0.09829731458425522
89,0.09841134363412857,0.09799292415380478
90,0.09811368715763093,0.09770307409763336
91,0.0978301780819893,0.09742688965797425
92,0.09755994039773941,0.09716347563266754
93,0.09730216789245605,0.09691206812858581
