,0
0,0.49807015306122454
1,0.49422193877551024
2,0.4902889030612245
3,0.4864770408163266
4,0.4826167091836735
5,0.47876977040816326
6,0.4748061224489796
7,0.47097193877551025
8,0.4671479591836735
9,0.4633271683673469
10,0.45937436224489797
11,0.4554866071428571
12,0.45159630102040815
13,0.4476830357142857
14,0.4436753826530612
15,0.43975765306122444
16,0.43584693877551023
17,0.4318252551020408
18,0.42778698979591834
19,0.42388073979591834
20,0.4197436224489796
21,0.4155758928571429
22,0.4114406887755102
23,0.40706632653061225
24,0.4028507653061224
25,0.39859757653061223
26,0.3944005102040816
27,0.3900822704081633
28,0.3857155612244898
29,0.38114094387755104
30,0.37661033163265306
31,0.3721281887755102
32,0.36759183673469387
33,0.36290433673469386
34,0.3581747448979592
35,0.35346619897959186
36,0.3486639030612245
37,0.343702806122449
38,0.3387825255102041
39,0.33390625
40,0.32892920918367347
41,0.32399617346938775
42,0.319
43,0.3139521683673469
44,0.30869579081632653
45,0.3036198979591837
46,0.2985082908163265
47,0.29337117346938774
48,0.2882283163265306
49,0.28302423469387755
50,0.2778112244897959
51,0.27264477040816326
52,0.2675612244897959
53,0.26225318877551024
54,0.25705676020408164
55,0.2518029336734694
56,0.24658354591836734
57,0.24138711734693877
58,0.23637308673469387
59,0.23134119897959182
60,0.2262952806122449
61,0.2213641581632653
62,0.216484693877551
63,0.21169642857142856
64,0.2069202806122449
65,0.20230420918367348
66,0.19779719387755104
67,0.19348788265306124
68,0.18923278061224488
69,0.1851473214285714
70,0.18133418367346937
71,0.17777487244897958
72,0.17418048469387756
73,0.17084948979591835
74,0.16780420918367348
75,0.1649815051020408
76,0.16247704081632652
77,0.16012563775510205
78,0.15791326530612246
79,0.15590497448979593
80,0.1540969387755102
81,0.15240497448979592
82,0.15078507653061224
83,0.1493220663265306
84,0.1480280612244898
85,0.14683992346938776
86,0.14576977040816327
87,0.1447251275510204
88,0.14391135204081631
89,0.1431830357142857
90,0.14341390306122448
91,0.14275191326530612
92,0.14221811224489794
93,0.14170663265306122
94,0.14127869897959183
95,0.14083227040816326
96,0.14043686224489796
97,0.1425676020408163
98,0.14215752551020408
99,0.141765943877551
100,0.14135140306122448
101,0.14093622448979592
102,0.14063010204081633
103,0.1402748724489796
104,0.13993048469387756
105,0.13959885204081632
106,0.13927423469387756
107,0.13980867346938775
108,0.13945854591836734
109,0.13911926020408164
110,0.13866772959183674
111,0.1390905612244898
112,0.13985714285714285
113,0.13941071428571428
114,0.13899107142857142
115,0.13849744897959182
116,0.13800765306122448
117,0.1374610969387755
118,0.13696875
119,0.13660140306122448
120,0.13616836734693877
121,0.13585395408163264
122,0.135609693877551
123,0.13649298469387755
124,0.1362487244897959
125,0.13611989795918367
126,0.13598341836734695
127,0.13585714285714287
128,0.135703443877551
129,0.13552423469387756
130,0.13540880102040817
131,0.13527359693877553
132,0.13520280612244898
133,0.13640369897959184
134,0.13663647959183675
135,0.13629209183673469
136,0.1359139030612245
137,0.13564923469387755
138,0.13540625
139,0.135172193877551
140,0.13596747448979593
141,0.13596173469387754
142,0.13578826530612245
143,0.1360216836734694
144,0.13580357142857144
145,0.13565688775510204
146,0.13676658163265307
147,0.13670216836734694
148,0.13663839285714285
149,0.13761798469387754
150,0.137577806122449
151,0.13742283163265306
152,0.13731696428571427
153,0.1404094387755102
154,0.1401613520408163
155,0.14230548469387755
156,0.14188839285714286
157,0.14143558673469386
158,0.14258354591836733
159,0.14219068877551022
160,0.14179081632653062
161,0.14139604591836735
162,0.1410580357142857
163,0.14075765306122448
164,0.14171173469387754
165,0.14140306122448978
166,0.1411154336734694
167,0.1408201530612245
168,0.14048150510204083
169,0.1402047193877551
170,0.13994323979591838
171,0.14225318877551021
172,0.14305038265306122
173,0.14292857142857143
174,0.14302742346938777
175,0.14251211734693878
176,0.14323660714285713
177,0.14271811224489797
178,0.14206632653061224
179,0.14135076530612245
180,0.14064094387755102
181,0.14000892857142858
182,0.13951466836734694
183,0.13909311224489795
184,0.13878635204081632
185,0.13968558673469386
186,0.13948469387755102
187,0.13934821428571428
188,0.14051339285714284
189,0.14042729591836733
190,0.14037117346938777
191,0.1403329081632653
192,0.1415267857142857
193,0.14149489795918369
194,0.14255420918367348
195,0.1424190051020408
196,0.14221811224489794
197,0.14199744897959182
198,0.14160841836734694
199,0.14125255102040818
