,0
0,0.21243813775510204
1,0.1902940051020408
2,0.2023080357142857
3,0.17992410714285714
4,0.1546639030612245
5,0.14579017857142856
6,0.14155994897959184
7,0.1376626275510204
8,0.13384502551020408
9,0.1302110969387755
10,0.12723469387755101
11,0.12372448979591837
12,0.1215765306122449
13,0.11925000000000001
14,0.11718048469387755
15,0.11568686224489795
16,0.11409821428571429
17,0.11219961734693877
18,0.11113201530612245
19,0.10971301020408164
